"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://staging.jakevibes.dev/compare/toptal-vs-cloud-employee-freelance-marketplace-vs-dedicated-staff-augmentation","1","Toptal vs Cloud Employee: Freelance Marketplace vs Dedicated Staff Augmentation","79","745","Indexable",""
"https://staging.jakevibes.dev/compare/cloud-employee-vs-proxify","1","Cloud Employee vs. Proxify Review","33","309","Indexable",""
"https://staging.jakevibes.dev/start-hiring/contact-info","1","Contact Info - Start Hiring with Cloud Employee","47","418","Non-Indexable","noindex"
"https://staging.jakevibes.dev/price-comparison-calculator","1","Price Comparison Calculator | Cloud Employee","44","413","Non-Indexable","noindex"
"https://staging.jakevibes.dev/uk/customer-story/travel-tech-client","1","Travel Tech Client x Cloud Employee Customer Story |","52","479","Indexable",""
"https://staging.jakevibes.dev/uk/customer-story/hotelplan","1","Hotelplan x Cloud Employee Customer Story | Results & Review","60","560","Indexable",""
"https://staging.jakevibes.dev/uk/customer-story/waya","1","Waya x Cloud Employee Customer Story | Results & Review","55","523","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-myths-debunked","1","LATAM Staff Augmentation: 5 Myths Debunked for Founders | Cloud Employee","72","697","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-negotiation-flexibility","1","Cloud Employee Pricing: Negotiable or Fixed Rates?","50","458","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-pricing-models-in-latam","1","LATAM Staff Augmentation Pricing: True All In Costs 2026 | Cloud Employee","73","677","Indexable",""
"https://staging.jakevibes.dev/uk/blog?page=5","1","All Blogs & Guides | Cloud Employee","35","319","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/staff-augmentation/latam-staff-augmentation-trends-2026","1","LATAM Staff Augmentation Costs 2026: Rates & Trends | Cloud Employee","68","655","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/cto-profile-meet-des-matthewson","1","Meet Des Matthewson | Cloud Employee","36","359","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-fintech-security-compliance","1","LATAM Fintech Developers: Security & Compliance Guide | Cloud Employee","70","667","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-outsourcing","1","Staff Augmentation vs Outsourcing: Which Model Scales | Cloud Employee","70","661","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/scaling-agile-teams-across-time-zones","1","Scaling Agile Teams Across Time Zones | Global Delivery Best Practices | Cloud Employee","87","799","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/why-consider-alternatives-to-software-development-outsourcing","1","Alternatives to Software Development Outsourcing for Leaders | Cloud Employee","77","719","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/leadership-strategies-for-scaling-engineering-teams","1","Leadership Strategies For Scaling Engineering Teams | Cloud Employee","68","635","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/h-1b-vs-staff-augmentation-the-true-cost-of-hiring-in-2025-and-why-costs-are-rising","1","H-1B vs Staff Augmentation Cost in 2025 | Cloud Employee","56","523","Indexable",""
"https://staging.jakevibes.dev/uk/blog?page=3","1","All Blogs & Guides | Cloud Employee","35","319","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/freelancers-vs-cloud-employee","1","Freelancers vs. Cloud Employee","30","283","Indexable",""
"https://staging.jakevibes.dev/uk/hiring-tips/the-reality-of-modern-tech-recruitment-a-broken-system","1","The Reality of Modern Tech Recruitment: A Broken System | Cloud Employee","72","679","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/what-is-offshoring-cost-effective-tech-teams-explained","1","What Is Offshoring? Cost-Effective Tech Teams Explained | Cloud Employee","72","671","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/what-is-nearshoring-benefits-and-challenges-for-software-development-teams","1","What Is Nearshoring? Benefits and Challenges for Software Development Teams | Cloud Employee","92","876","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/choosing-nearshore-or-offshore-software-development-costs-by-country","1","Software Development Outsourcing Costs by Country | Cloud Employee","66","631","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation?page=3","1","Staff Augmentation Knowledge Hub | Cloud Employee","49","479","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/staff-augmentation/how-much-does-staff-augmentation-cost","1","Staff Augmentation Pricing | How Much It Really Costs | Cloud Employee","70","641","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/guide-to-it-staff-augmentation-services-in-usa","1","IT Staff Augmentation USA | Complete Services Guide | Cloud Employee","68","639","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-misconceptions-what-ctos-need-to-know","1","Staff Augmentation Misconceptions: What CTOs Need to Know | Cloud Employee","74","720","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/how-to-choose-the-right-it-staff-augmentation-company","1","Choosing an IT Staff Augmentation Partner | Key Criteria | Cloud Employee","73","662","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/how-peer-forums-are-changing-remote-work-at-cloud-employee","1","From Solo to Supported: How Peer Forums Transform Remote Work at Cloud Employee","79","777","Indexable",""
"https://staging.jakevibes.dev/uk/ai-in-software-development/shaping-whats-next-how-future-forward-is-advancing-ai-at-cloud-employee","1","Shaping What’s Next: How Future Forward is Advancing AI at Cloud Employee","73","688","Indexable",""
"https://staging.jakevibes.dev/uk/customer-story/mercato","1","Mercato x Cloud Employee Customer Story | Results & Review","58","548","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation?page=2","1","Staff Augmentation Knowledge Hub | Cloud Employee","49","479","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/ai-in-software-development/why-staff-augmentation-matters-in-the-age-of-ai","1","Why Staff Augmentation Matters in the Age of AI | Cloud Employee","64","593","Indexable",""
"https://staging.jakevibes.dev/uk/customer-story/sqr","1","SQR x Cloud Employee Customer Story | Results & Review","54","512","Indexable",""
"https://staging.jakevibes.dev/uk/customer-story/cleanlink","1","CleanLink x Cloud Employee Customer Story | Results & Review","60","562","Indexable",""
"https://staging.jakevibes.dev/uk/videos/why-the-philippines-is-a-smart-choice-for-growing-your-dev-team","1","Why the Philippines Is a Smart Choice for Growing Your Dev Team | Cloud Employee","80","746","Indexable",""
"https://staging.jakevibes.dev/uk/videos/onboarding-global-dev-teams-with-purpose","1","Onboarding Global Dev Teams with Purpose | Cloud Employee","57","551","Indexable",""
"https://staging.jakevibes.dev/uk/videos/what-connection-looks-like-in-a-global-dev-team","1","What Connection Looks Like in a Global Dev Team | Cloud Employee","64","606","Indexable",""
"https://staging.jakevibes.dev/uk/videos/onboarding-offshore-devs-that-deliver-fast","1","Onboarding Offshore Devs That Deliver Fast | Cloud Employee","59","550","Indexable",""
"https://staging.jakevibes.dev/uk/videos/peer-forums-for-remote-developers","1","Peer Forums for Remote Developers | Cloud Employee","50","483","Indexable",""
"https://staging.jakevibes.dev/uk/videos/pair-programming-at-cloud-employee","1","Pair Programming at Cloud Employee","34","335","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/how-to-manage-remote-engineers","1","A Guide to Managing Remote Engineers in 2025 | Cloud Employee","61","582","Indexable",""
"https://staging.jakevibes.dev/uk/videos/peer-forum-building-connections-beyond-work","1","Peer Forum: Building Connections Beyond Work | Cloud Employee","61","581","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-we-retain-97-of-remote-developers","1","How we Retain 97% of Remote Developers | Cloud Employee","55","536","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/managing-distributed-teams-a-ctos-2025-playbook","1","Managing Distributed Teams: A CTO’s 2025 Playbook | Cloud Employee","66","632","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/avoiding-burnout-in-scaling-engineering-teams","1","Avoiding Burnout in Scaling Engineering Teams | Cloud Employee","62","578","Indexable",""
"https://staging.jakevibes.dev/blog?page=4","1","All Blogs & Guides | Cloud Employee","35","319","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/compare/toptal-vs-upwork","1","Toptal vs Upwork: Premium vs General Platform Comparison | Cloud Employee","73","702","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-contract-cancellation-exit-terms","1","Arc.dev Exit Costs: Contract Terms & Cancellation Guide | Cloud Employee","72","659","Indexable",""
"https://staging.jakevibes.dev/uk/compare/switching-from-arc-dev-to-a-dedicated-development-team","1","Arc.dev Alternative: Migrate to Dedicated Team in 4 Weeks | Cloud Employee","74","684","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/how-staff-augmentation-is-rewriting-the-rules-of-software-development-speed-and-efficiency","1","How Staff Augmentation is Rewriting the Rules of Software Development Speed and Efficiency | Cloud Employee","107","999","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-consulting-outsourcing-and-managed-services","1","Staff Augmentation vs Consulting, Outsourcing and Managed Services | Cloud Employee","83","783","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-bootstrapped-founders","1","Cloud Employee Pricing: Offshore Developers for $3K/Month","57","538","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-models-scale-tech-teams-globally-win","1","Staff Augmentation Models: Scale Tech Teams Globally & Win | Cloud Employee","75","711","Indexable",""
"https://staging.jakevibes.dev/uk/blog?page=4","1","All Blogs & Guides | Cloud Employee","35","319","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/staff-augmentation/what-is-staff-augmentation-and-what-are-the-benefits","1","What is Staff Augmentation? And What Are the Benefits? | Cloud Employee","71","665","Indexable",""
