"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://staging.jakevibes.dev/team/albert-labarento","1","index, follow","","","https://staging.jakevibes.dev/team/albert-labarento","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0-dw.mr_w1o2f.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/kean-reynancia","1","index, follow","","","https://staging.jakevibes.dev/team/kean-reynancia","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0m97bbjp.vgzu.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0u8mfczsq9_xh.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/ezekiel-mariano","1","index, follow","","","https://staging.jakevibes.dev/team/ezekiel-mariano","","Indexable",""
"https://staging.jakevibes.dev/team/heather-wood","1","index, follow","","","https://staging.jakevibes.dev/team/heather-wood","","Indexable",""
"https://staging.jakevibes.dev/ce-logo.svg?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0kby9ieml3.66.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0y6mo8ql1btuz.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/services/candid-3.avif","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/location/eastern-europe/team.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/services/ui-card.webp","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/location/latam/hub-buenosaires.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/location/philippines/team.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/services/hero.avif","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0lbki_u47wex6.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/services/candid-1.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/how-it-works/stage2-coding.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/location/latam/team.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/services/candid-2.avif","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/how-it-works/stage3-onboard.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/media/coding-interview.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/technology/weaviate-developers","1","index, follow","","","https://staging.jakevibes.dev/technology/weaviate-developers","","Indexable",""
"https://staging.jakevibes.dev/technology/fastapi-developers","1","index, follow","","","https://staging.jakevibes.dev/technology/fastapi-developers","","Indexable",""
"https://staging.jakevibes.dev/technology/android-studio","1","index, follow","","","https://staging.jakevibes.dev/technology/android-studio","","Indexable",""
"https://staging.jakevibes.dev/technology/cloudformation","1","index, follow","","","https://staging.jakevibes.dev/technology/cloudformation","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0yrym69~tvzky.css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0xu__ta1hqmly.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fd7cc2b1bfbb240682a9a144c2283dbc74f7c5e6a-1400x787.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0n-f_68pkhnhz.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F84f6ee18e082a6498590513ee9228031dd17e059-200x200.jpg&w=128&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0zd9s.zl5tvl..css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F1f3319bd3688edab79492ac99b959e54f99b356f-523x284.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F5678f6c35244f6caa1e91c94f500db11dff53f60-260x63.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F36651c14c956df05cb8bf1b4c77d828ce8c9c384-260x105.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F22139cd93fef5bab18d63083dfd3adddb83328ab-640x655.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fb943d75f36b3b1c6641bc9233755c6e1f034a18b-260x124.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Ftravelex-wordmark.png&w=256&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F89bf544d718ef6ec6fca3be5534e85818dc14634-260x84.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fa01dfcb9738720eb2b3859974d815580fd158b2c-640x808.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fea59f8c0cde7ccec3a92c9d4119256ba7ff9391f-260x37.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F987ef06185a2881df51985367320c8ee116f48bb-260x55.png&w=640&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F2d0995f6f2ab2c3d28f9bc6c5c8e8745da71a620-488x280.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/15kin-lho_24..css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fa1562f70da9857594fc58c9e96261bb9128d6577-640x823.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0~n38i-1j7.n5.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/09afnsg16_xpw.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fccec5650f4be23bb5a715868c245317a5deed664-1402x1122.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/technology/ios","1","index, follow","","","https://staging.jakevibes.dev/technology/ios","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F0be8bf95bc505d80eb80043c9c949c0eef0fa67b-1000x685.jpg&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0cbzgcqak.y_a.css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0j2k~p2._07xn.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/hire-engineers/website_image_ce.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/how-much-does-staff-augmentation-cost","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/how-much-does-staff-augmentation-cost","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-consulting-outsourcing-and-managed-services","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-consulting-outsourcing-and-managed-services","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation?page=3","1","noindex, follow","","","https://staging.jakevibes.dev/staff-augmentation","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/staff-augmentation?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/staff-augmentation","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/_next/static/chunks/07ljduoydfoxx.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/alternatives?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/alternatives","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/compare/arc-dev-vetting-process-vs-cloud-employees-cto-led-technical-assessment","1","index, follow","","","https://staging.jakevibes.dev/compare/arc-dev-vetting-process-vs-cloud-employees-cto-led-technical-assessment","","Indexable",""
"https://staging.jakevibes.dev/compare/cloud-employee-vs-clouddevs","1","index, follow","","","https://staging.jakevibes.dev/compare/cloud-employee-vs-clouddevs","","Indexable",""
"https://staging.jakevibes.dev/compare/toptal-limitations","1","index, follow","","","https://staging.jakevibes.dev/compare/toptal-limitations","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/best-staff-augmentation-companies-2026","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/best-staff-augmentation-companies-2026","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/what-is-staff-augmentation","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/what-is-staff-augmentation","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-team-depth","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-team-depth","","Indexable",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-pricing-and-costs-what-youll-actually-pay","1","index, follow","","","https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-pricing-and-costs-what-youll-actually-pay","","Indexable",""
"https://staging.jakevibes.dev/blog?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/blog","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/blog?page=6","1","noindex, follow","","","https://staging.jakevibes.dev/blog","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/scaling-teams/cloud-employee-pricing-team-size-scenarios","1","index, follow","","","https://staging.jakevibes.dev/scaling-teams/cloud-employee-pricing-team-size-scenarios","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0ist1c3l5ur.f.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/download/why-top-devs-wont-apply","1","index, follow","","","https://staging.jakevibes.dev/download/why-top-devs-wont-apply","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/00eub~tq~ijg..js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/hiring-tips/the-reality-of-modern-tech-recruitment-a-broken-system","1","index, follow","","","https://staging.jakevibes.dev/hiring-tips/the-reality-of-modern-tech-recruitment-a-broken-system","","Indexable",""
"https://staging.jakevibes.dev/hiring-tips/our-proven-model-for-onboarding-software-developers","1","index, follow","","","https://staging.jakevibes.dev/hiring-tips/our-proven-model-for-onboarding-software-developers","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Fwillo.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fa74348804e7df9b74e8c6fe6d724c35514509842-1024x1024.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Fvirgin.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F7e28b04405a8d576dcdf2e213ca2f310d891a124-1024x1024.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F5ebe2fbd5ce33d0d1b768ce7ac593c4ad857bf80-1254x1254.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F596eeb4f6a52922de84264959943b98a9b8d5c32-800x800.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Fscorpion.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Ffd0b49e088e34d3774569e2b99ad4432cfbac554-1190x1190.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F6dc8eb0971433c627b2fb9aaeb72ccd49a80b12d-1402x1122.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F22c484aeb11fc961f0903064d67258812c829bd8-1402x1122.png&w=3840&q=75","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/06ui9005tdh~b.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Fsalmon.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Ftidal.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Fhotelplan.png&w=640&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/managing-engineers/how-to-manage-remote-engineers","1","index, follow","","","https://staging.jakevibes.dev/managing-engineers/how-to-manage-remote-engineers","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Fengineers%2Fhero-card%2Fkyla.jpg&w=3840&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Fengineers%2Fhero-card%2Fmarcello.jpg&w=3840&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/virgin.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/willo.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0ad_zzqrw88wo.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Fengineers%2Fhero-card%2Fpetra.jpg&w=3840&q=75&dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/salmon.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/travelex.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/tidal.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/scorpion.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/engineers/hero-card/petra.jpg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/design/home/logos/hotelplan.png","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/11jxv-zizj9ur.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/book-a-call/aj","1","index, follow","","","https://staging.jakevibes.dev/book-a-call/aj","","Indexable",""
"https://staging.jakevibes.dev/book-a-call/anto","1","index, follow","","","https://staging.jakevibes.dev/book-a-call/anto","","Indexable",""
"https://staging.jakevibes.dev/book-a-call/stephanie","1","index, follow","","","https://staging.jakevibes.dev/book-a-call/stephanie","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0jc3sz623ap~7.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/uk/services/ios-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/services/ios-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/services/android-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/services/android-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/services/web-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/services/web-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/hiring-tips/our-proven-model-for-onboarding-software-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/hiring-tips/our-proven-model-for-onboarding-software-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/services/cloud-engineers","1","index, follow","","","https://staging.jakevibes.dev/uk/services/cloud-engineers","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0-tzi8f~pym4n.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/01a1cw-jlv~xo.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/06zn77nubymsy.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/uk/download/why-top-devs-wont-apply","1","index, follow","","","https://staging.jakevibes.dev/uk/download/why-top-devs-wont-apply","","Indexable",""
"https://staging.jakevibes.dev/uk/download/10-ai-prompts","1","index, follow","","","https://staging.jakevibes.dev/uk/download/10-ai-prompts","","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/onboarding-latam-developers-90-day-ramp-up-timeline-productivity-curve-and-integration-playbook","1","index, follow","","","https://staging.jakevibes.dev/uk/managing-engineers/onboarding-latam-developers-90-day-ramp-up-timeline-productivity-curve-and-integration-playbook","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0lbki_u47wex6.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0zd9s.zl5tvl..css?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/image?url=%2Fdesign%2Fhome%2Flogos%2Ftravelex-wordmark.png&w=256&q=75&dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-vs-in-house-total-cost-ownership","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-vs-in-house-total-cost-ownership","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-mistakes-to-avoid","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-mistakes-to-avoid","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-checklist-before-hire","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-checklist-before-hire","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/09afnsg16_xpw.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/scaling-latam-developers-1-to-10-strategy","1","index, follow","","","https://staging.jakevibes.dev/uk/scaling-teams/scaling-latam-developers-1-to-10-strategy","","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/cloud-employee-pricing-team-size-scenarios","1","index, follow","","","https://staging.jakevibes.dev/uk/scaling-teams/cloud-employee-pricing-team-size-scenarios","","Indexable",""
"https://staging.jakevibes.dev/uk/scaling-teams/toptal-scaling-limitations","1","index, follow","","","https://staging.jakevibes.dev/uk/scaling-teams/toptal-scaling-limitations","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0ist1c3l5ur.f.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0jc3sz623ap~7.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/7-benefits-of-outsourcing-web-development-for-startups","1","index, follow","","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/7-benefits-of-outsourcing-web-development-for-startups","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-our-clients-retain-devs-long-term","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-our-clients-retain-devs-long-term","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-cloud-employee-keeps-remote-developers-motivated","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-cloud-employee-keeps-remote-developers-motivated","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/employee-experience","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/employee-experience","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-to-build-a-remote-team-that-lasts","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-to-build-a-remote-team-that-lasts","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-we-keep-remote-devs-connected-and-engaged","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-we-keep-remote-devs-connected-and-engaged","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-we-find-the-right-developer-faster","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-we-find-the-right-developer-faster","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-the-cloud-employee-hiring-engine-works","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-the-cloud-employee-hiring-engine-works","","Indexable",""
"https://staging.jakevibes.dev/uk/videos?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/uk/videos","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/videos/matching-company-values","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/matching-company-values","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/how-stability-attracts-top-dev-talent-in-the-philippines","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-stability-attracts-top-dev-talent-in-the-philippines","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/de-risked-dev-hiring-for-changing-markets","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/de-risked-dev-hiring-for-changing-markets","","Indexable",""
"https://staging.jakevibes.dev/uk/videos/employee-experience-that-keeps-offshore-devs-engaged","1","index, follow","","","https://staging.jakevibes.dev/uk/videos/employee-experience-that-keeps-offshore-devs-engaged","","Indexable",""
"https://staging.jakevibes.dev/book-a-call/seb","1","index, follow","","","https://staging.jakevibes.dev/book-a-call/seb","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-in-house-hiring-cost-speed-and-risk-comparison","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-in-house-hiring-cost-speed-and-risk-comparison","","Indexable",""
"https://staging.jakevibes.dev/uk/managing-engineers/data-engineer-vs-data-scientist-vs-ai-engineer-key-differences-demand-drivers-and-how-to-hire-right","1","index, follow","","","https://staging.jakevibes.dev/uk/managing-engineers/data-engineer-vs-data-scientist-vs-ai-engineer-key-differences-demand-drivers-and-how-to-hire-right","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","","Indexable",""
"https://staging.jakevibes.dev/uk/ai-in-software-development/securing-ai-the-ctos-guide-to-validation-and-minimum-safety-standards","1","index, follow","","","https://staging.jakevibes.dev/uk/ai-in-software-development/securing-ai-the-ctos-guide-to-validation-and-minimum-safety-standards","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-contract-terms-explained-commitments-guarantees-and-exit-clauses","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-contract-terms-explained-commitments-guarantees-and-exit-clauses","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-pricing-and-costs-what-youll-actually-pay","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-pricing-and-costs-what-youll-actually-pay","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-traditional-hiring-cost-speed-and-risk-comparison","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-vs-traditional-hiring-cost-speed-and-risk-comparison","","Indexable",""
